,loc_x,loc_y,shot_made_flag,Region
16883,37.8,15.6,0.0,RE
16884,40.1,18.9,1.0,RE
16886,4.100000000000001,14.6,1.0,LE
16890,17.9,2.5,0.0,LB
16891,33.0,25.7,0.0,TK
16893,30.9,15.3,1.0,P
16894,33.2,17.4,0.0,RE
16895,22.9,5.1,1.0,P
16897,10.4,16.4,0.0,LE
16899,40.9,21.0,0.0,RW
16900,26.5,5.9,0.0,P
16901,36.5,13.7,0.0,RB
16903,47.2,10.5,1.0,RC
16904,19.8,5.1,1.0,P
16907,8.600000000000001,3.0,0.0,LB
16908,27.9,2.3,0.0,P
16909,29.3,1.2,0.0,P
16910,41.1,8.9,0.0,RB
16911,28.9,7.6,0.0,P
16912,29.7,0.2,0.0,P
16916,25.0,26.8,0.0,TK
16918,43.6,9.2,0.0,RB
16920,26.1,10.2,1.0,P
16921,43.2,9.5,1.0,RB
16922,40.9,20.6,0.0,RW
16924,23.4,0.5,0.0,P
16925,35.8,15.6,1.0,RE
16926,41.9,5.1,0.0,RB
16927,23.0,1.7,0.0,P
16928,17.1,13.2,0.0,LB
16929,2.0,1.8,0.0,LC
16930,37.6,12.7,1.0,RB
16932,21.4,25.3,1.0,TK
16933,39.1,21.7,1.0,RE
16935,19.3,11.0,1.0,P
16936,31.6,20.6,0.0,RE
16941,40.1,12.8,0.0,RB
16943,8.7,18.3,0.0,LE
16944,34.5,17.3,1.0,RE
16946,41.3,18.3,0.0,RE
16947,38.6,20.6,0.0,RE
16948,27.8,1.0,1.0,P
16949,38.3,29.1,0.0,RW
16951,19.1,11.8,0.0,P
16952,14.0,13.2,1.0,LB
16953,34.8,6.3,1.0,RB
16954,28.6,25.2,0.0,TK
16957,10.9,20.4,0.0,LE
16958,40.6,11.8,0.0,RB
16960,26.5,21.4,0.0,TK
16962,43.6,11.2,1.0,RB
16964,40.6,11.5,1.0,RB
16965,43.4,18.3,0.0,RW
16968,36.8,1.7,0.0,RB
16970,22.1,3.1,0.0,P
16971,40.4,8.4,1.0,RB
16972,17.5,17.6,0.0,LE
16973,45.7,19.2,0.0,RW
16976,17.8,16.8,1.0,LE
16977,15.3,16.9,0.0,LE
16978,46.2,18.7,0.0,RW
16980,33.0,12.2,1.0,RB
16982,38.1,16.3,1.0,RE
16988,14.8,12.0,0.0,LB
16989,19.3,4.0,1.0,P
16990,42.7,3.3,0.0,RB
16991,6.100000000000001,0.2,0.0,LB
16992,9.6,21.2,1.0,LW
16993,16.0,10.2,1.0,LB
16995,19.9,24.2,1.0,TK
16996,36.2,16.4,0.0,RE
16997,16.8,22.9,0.0,LE
16999,7.899999999999999,19.9,0.0,LW
17000,48.8,0.5,1.0,RC
17001,36.0,12.5,1.0,RB
17002,12.7,21.5,0.0,LE
17005,26.3,6.4,1.0,P
17009,16.3,15.1,1.0,LE
17010,22.1,25.3,1.0,TK
17011,13.8,15.8,0.0,LE
17012,39.4,22.5,1.0,RW
17013,38.3,12.2,1.0,RB
17014,29.3,4.1,1.0,P
17016,35.3,15.8,1.0,RE
17017,35.3,0.5,1.0,RB
17018,26.6,26.3,0.0,TK
17019,9.2,20.4,0.0,LE
17021,10.5,11.7,0.0,LB
17024,29.3,10.5,0.0,P
17032,12.5,5.3,1.0,LB
17034,43.7,17.9,1.0,RW
17036,41.6,1.5,1.0,RB
17038,25.8,7.2,0.0,P
17040,33.5,8.9,1.0,RB
17042,15.0,9.1,1.0,LB
17043,42.1,19.9,0.0,RW
17045,39.4,1.0,0.0,RB
17047,11.9,22.0,1.0,LE
17051,13.3,1.2,0.0,LB
17055,40.6,18.6,0.0,RE
17056,8.7,18.7,1.0,LE
17057,18.3,2.0,1.0,LB
17058,21.2,14.8,1.0,P
17059,38.3,16.1,1.0,RE
17063,9.4,19.6,1.0,LE
17064,2.3000000000000007,2.5,0.0,LC
17065,42.7,0.7,1.0,RB
17066,39.3,8.2,1.0,RB
17067,8.100000000000001,0.5,0.0,LB
17072,38.6,6.4,1.0,RB
17073,46.0,0.8,0.0,RB
17074,18.1,19.2,1.0,LE
17077,1.6999999999999993,1.0,0.0,LC
17078,20.2,24.7,1.0,TK
17079,31.9,5.1,1.0,RB
17080,11.4,20.7,0.0,LE
17082,36.2,10.2,1.0,RB
17084,6.300000000000001,0.8,0.0,LB
17085,33.9,16.1,0.0,RE
17086,26.1,8.4,0.0,P
17087,40.8,19.4,0.0,RE
17089,20.1,6.8,0.0,P
17090,22.4,6.6,0.0,P
17091,3.8000000000000007,14.1,0.0,LE
17095,2.0,7.1,1.0,LC
17096,5.100000000000001,14.5,0.0,LE
17098,41.3,1.7,1.0,RB
17100,8.7,10.5,0.0,LB
17101,40.6,3.1,1.0,RB
17105,32.9,2.5,1.0,RB
17107,36.2,7.6,0.0,RB
17109,36.7,14.3,0.0,RE
17110,35.8,2.2,1.0,RB
17112,7.399999999999999,18.6,0.0,LE
17114,33.9,3.3,1.0,RB
17116,46.3,13.8,0.0,RB
17117,46.0,18.6,1.0,RW
17119,31.1,2.0,0.0,RB
17120,12.2,3.6,0.0,LB
17121,40.4,3.0,0.0,RB
17122,14.8,7.2,1.0,LB
17124,10.9,16.0,1.0,LE
17125,45.4,3.8,1.0,RB
17126,24.7,17.3,0.0,P
17127,15.8,19.6,1.0,LE
17129,31.9,3.6,0.0,RB
17130,10.1,12.5,1.0,LB
17131,6.300000000000001,16.6,0.0,LE
17132,42.7,11.7,0.0,RB
17133,6.399999999999999,2.6,0.0,LB
17136,44.4,2.8,1.0,RB
17137,41.1,15.6,1.0,RE
17138,11.7,4.9,0.0,LB
17139,28.4,22.0,0.0,TK
17140,25.0,8.2,1.0,P
17141,45.7,1.7,1.0,RB
17143,35.8,2.0,0.0,RB
17144,38.3,5.6,0.0,RB
17146,30.7,24.0,0.0,TK
17148,6.100000000000001,8.2,1.0,LB
17149,10.1,5.4,1.0,LB
17152,36.0,2.0,0.0,RB
17154,21.1,3.3,1.0,P
17155,10.5,26.5,0.0,LW
17157,17.6,13.5,1.0,LB
17159,32.9,12.7,1.0,RB
17160,12.4,1.0,0.0,LB
17161,7.600000000000001,7.6,1.0,LB
17162,10.1,8.2,0.0,LB
17165,39.8,2.6,0.0,RB
17168,6.100000000000001,6.4,0.0,LB
17169,34.5,8.4,1.0,RB
17170,40.3,4.9,1.0,RB
17172,38.5,24.2,0.0,RW
17176,38.1,14.5,0.0,RE
17178,25.1,5.6,0.0,P
17179,10.2,1.0,0.0,LB
17183,26.5,6.6,1.0,P
17184,11.7,14.1,0.0,LE
17185,36.2,25.8,0.0,RW
17186,14.7,8.6,1.0,LB
17190,20.4,14.1,1.0,P
17191,7.100000000000001,5.4,1.0,LB
17192,31.2,21.0,1.0,TK
17194,24.2,5.8,0.0,P
17195,35.3,25.5,0.0,RW
17196,22.5,5.1,0.0,P
17197,23.4,4.3,1.0,P
17198,19.4,12.2,1.0,P
17199,27.8,8.7,0.0,P
17200,18.9,3.0,1.0,LB
17201,28.1,17.6,0.0,P
17203,4.600000000000001,15.8,0.0,LE
17204,45.0,16.3,0.0,RE
17205,13.0,5.3,0.0,LB
17207,35.0,1.3,1.0,RB
17208,27.8,1.0,1.0,P
17209,28.8,1.3,1.0,P
17210,10.1,21.4,0.0,LE
17213,37.0,14.1,1.0,RE
17214,32.1,3.6,1.0,RB
17215,39.1,9.4,1.0,RB
17216,17.0,12.8,0.0,LB
17218,13.8,15.6,0.0,LE
17219,30.1,24.5,1.0,TK
17220,5.600000000000001,16.6,0.0,LE
17221,13.7,19.1,1.0,LE
17222,41.7,12.2,0.0,RB
17223,40.1,13.8,0.0,RB
17224,10.1,7.4,0.0,LB
17225,10.5,11.4,1.0,LB
17226,11.4,19.7,1.0,LE
17232,7.800000000000001,16.8,1.0,LE
17233,9.9,19.1,0.0,LE
17234,24.7,8.6,1.0,P
17236,31.7,4.9,0.0,RB
17237,32.2,17.3,1.0,RE
17238,10.1,19.9,0.0,LE
17241,34.0,18.4,0.0,RE
17242,18.1,17.9,0.0,LE
17244,41.4,10.0,1.0,RB
17245,8.399999999999999,6.8,1.0,LB
17246,34.4,17.3,0.0,RE
17249,38.3,17.9,0.0,RE
17251,26.3,10.9,1.0,P
17252,31.2,5.9,0.0,RB
17253,41.1,7.7,0.0,RB
17254,24.7,0.3,1.0,P
17255,24.7,1.2,0.0,P
17256,41.7,9.9,0.0,RB
17258,39.4,0.8,1.0,RB
17259,22.1,6.8,1.0,P
17260,39.9,6.8,0.0,RB
17261,22.5,0.7,1.0,P
17262,20.9,4.3,0.0,P
17263,31.9,1.8,0.0,RB
17264,13.2,6.3,0.0,LB
17265,47.3,3.6,0.0,RC
17266,32.2,2.5,1.0,RB
17267,33.9,0.3,0.0,RB
17268,25.1,0.1,1.0,P
17269,20.1,16.9,0.0,P
17270,24.7,3.1,0.0,P
17271,39.3,3.6,0.0,RB
17272,8.100000000000001,9.5,0.0,LB
17273,24.0,4.0,0.0,P
17274,32.5,2.0,0.0,RB
17275,28.8,1.5,1.0,P
17276,34.0,22.9,0.0,RE
17277,24.8,1.2,1.0,P
17278,5.5,16.1,0.0,LE
17279,23.2,4.1,1.0,P
17280,15.0,0.7,0.0,LB
17281,25.5,1.2,0.0,P
17283,17.6,22.9,0.0,LE
17284,40.6,19.1,0.0,RE
17285,39.3,16.4,0.0,RE
17286,13.7,17.1,0.0,LE
17287,17.1,14.3,1.0,LE
17288,34.8,23.5,0.0,RE
17290,16.5,11.4,0.0,LB
17291,34.8,13.8,0.0,RB
17292,37.3,11.7,0.0,RB
17293,42.1,11.2,1.0,RB
17295,44.4,18.9,0.0,RW
17296,28.4,10.0,0.0,P
17297,14.8,15.1,0.0,LE
17298,36.3,15.5,0.0,RE
17300,8.399999999999999,21.4,0.0,LW
17301,32.4,17.3,1.0,RE
17302,9.4,21.4,0.0,LW
17303,16.5,14.3,1.0,LE
17304,6.899999999999999,1.8,0.0,LB
17305,11.9,20.9,1.0,LE
17308,9.4,1.8,1.0,LB
17309,8.100000000000001,1.0,1.0,LB
17315,42.6,0.8,0.0,RB
17317,37.0,23.3,1.0,RE
17318,48.6,4.6,1.0,RC
17319,15.1,17.6,0.0,LE
17320,8.399999999999999,18.7,0.0,LE
17321,26.5,10.5,0.0,P
17324,22.1,8.9,1.0,P
17326,33.9,11.0,0.0,RB
17327,11.2,4.8,0.0,LB
17330,9.7,19.4,1.0,LE
17331,36.0,15.5,1.0,RE
17333,8.2,19.9,0.0,LW
17336,36.3,23.7,1.0,RE
17337,8.399999999999999,21.4,1.0,LW
17338,11.7,17.4,1.0,LE
17340,9.6,10.5,0.0,LB
17341,13.8,17.6,1.0,LE
17342,36.3,20.6,0.0,RE
17343,7.800000000000001,17.9,1.0,LE
17344,12.7,8.4,1.0,LB
17346,33.0,15.6,0.0,RE
17348,12.7,17.1,1.0,LE
17350,8.7,12.7,1.0,LB
17352,41.1,1.8,0.0,RB
17353,36.7,12.3,0.0,RB
17355,35.2,18.3,0.0,RE
17356,15.8,3.3,1.0,LB
17357,34.2,16.0,1.0,RE
17358,37.1,7.4,0.0,RB
17360,37.3,3.0,0.0,RB
17362,9.6,1.0,0.0,LB
17363,10.7,2.5,1.0,LB
17364,7.399999999999999,0.5,1.0,LB
17365,17.5,25.3,0.0,TK
17366,7.399999999999999,1.5,1.0,LB
17367,11.2,3.5,0.0,LB
17368,10.5,21.4,1.0,LE
17369,43.4,3.6,1.0,RB
17371,9.9,20.9,0.0,LE
17372,15.6,20.2,0.0,LE
17373,18.9,17.1,0.0,LE
17374,18.8,16.9,0.0,LE
17376,5.800000000000001,1.3,1.0,LB
17377,11.5,15.8,0.0,LE
17379,22.1,3.3,0.0,P
17380,35.0,23.2,0.0,RE
17381,16.8,13.3,0.0,LB
17384,15.0,12.0,0.0,LB
17387,27.3,19.1,1.0,TK
17388,35.8,11.5,0.0,RB
17389,10.9,12.2,1.0,LB
17391,35.2,15.0,0.0,RE
17393,30.1,19.9,0.0,TK
17394,27.4,4.8,0.0,P
17395,22.7,25.2,0.0,TK
17396,11.7,12.5,0.0,LB
17398,16.8,20.2,0.0,LE
17400,25.0,12.7,1.0,P
17401,36.2,14.5,1.0,RE
17404,10.4,15.8,0.0,LE
17408,38.5,10.0,0.0,RB
17412,6.800000000000001,8.6,0.0,LB
17414,5.0,16.6,0.0,LW
17415,12.0,24.8,0.0,LW
17418,19.4,12.0,1.0,P
17421,9.1,1.3,0.0,LB
17422,41.1,10.5,1.0,RB
17423,27.8,19.4,1.0,TK
17424,37.6,15.6,0.0,RE
17427,24.4,10.5,0.0,P
17429,23.7,8.9,0.0,P
17431,37.5,7.7,0.0,RB
17432,42.1,0.7,0.0,RB
17434,17.9,8.2,1.0,LB
17435,24.8,12.5,1.0,P
17436,26.1,14.6,0.0,P
17438,15.0,13.0,1.0,LB
17439,34.0,16.9,1.0,RE
17440,31.2,12.2,0.0,RB
17444,38.8,6.8,0.0,RB
17446,15.0,9.2,1.0,LB
17447,10.5,11.8,0.0,LB
17449,18.4,5.1,0.0,LB
17450,41.4,6.6,0.0,RB
17455,22.5,4.8,1.0,P
17457,13.3,6.4,0.0,LB
17460,11.2,12.7,0.0,LB
17461,26.1,12.7,0.0,P
17463,36.0,17.9,0.0,RE
17464,25.0,18.6,0.0,P
17465,37.6,18.7,1.0,RE
17466,11.4,8.1,0.0,LB
17468,12.5,13.3,0.0,LB
17473,20.6,13.2,0.0,P
17474,31.6,4.5,0.0,RB
17476,35.7,12.7,0.0,RB
17477,39.8,13.3,0.0,RB
17479,12.0,14.3,0.0,LE
17486,11.2,17.8,1.0,LE
17489,5.800000000000001,21.0,0.0,LW
17491,24.8,19.4,0.0,TK
17492,28.9,20.9,0.0,TK
17495,24.7,5.3,1.0,P
17496,8.2,19.7,0.0,LE
17501,37.1,8.9,0.0,RB
17502,17.8,14.0,1.0,LB
17503,14.5,10.9,1.0,LB
17504,9.1,8.9,0.0,LB
17506,39.4,12.0,1.0,RB
17507,31.4,7.4,0.0,RB
17508,41.9,5.6,1.0,RB
17510,13.2,15.8,0.0,LE
17512,41.3,7.7,0.0,RB
17514,12.2,11.5,1.0,LB
17515,14.3,17.1,1.0,LE
17516,40.1,2.3,0.0,RB
17517,31.7,18.6,0.0,RE
17522,41.7,2.2,0.0,RB
17524,25.0,16.8,1.0,P
17525,41.1,0.3,1.0,RB
17527,39.8,0.8,0.0,RB
17533,36.0,13.7,0.0,RB
17534,25.1,7.1,1.0,P
17537,36.0,2.2,0.0,RB
17539,8.100000000000001,8.1,1.0,LB
17542,41.9,7.7,0.0,RB
17546,9.7,9.1,1.0,LB
17552,32.5,12.2,1.0,RB
17553,37.0,1.8,0.0,RB
17554,27.6,13.2,0.0,P
17557,26.1,13.3,1.0,P
17559,16.1,17.6,1.0,LE
17560,32.7,2.8,1.0,RB
17561,11.2,2.0,1.0,LB
17562,14.2,11.4,0.0,LB
17568,37.3,0.5,0.0,RB
17569,23.2,7.7,1.0,P
17571,15.3,10.5,1.0,LB
17573,45.4,0.2,0.0,RB
17576,17.8,1.2,0.0,LB
17579,25.8,9.5,1.0,P
17580,17.0,16.9,0.0,LE
17581,38.5,9.1,1.0,RB
17583,17.6,5.6,1.0,LB
17586,10.4,14.1,1.0,LE
17588,38.5,14.5,0.0,RE
17589,21.1,7.9,0.0,P
17590,14.7,6.8,0.0,LB
17591,35.3,15.8,0.0,RE
17592,40.3,20.4,0.0,RE
17593,40.4,10.5,0.0,RB
17594,37.0,12.5,1.0,RB
17595,32.2,14.5,1.0,RE
17597,30.2,6.5,0.0,P
17601,30.7,11.4,1.0,P
17603,30.1,19.6,0.0,TK
17604,41.3,4.3,0.0,RB
17607,32.9,19.9,1.0,RE
17609,40.1,6.1,1.0,RB
17614,9.4,4.3,0.0,LB
17618,42.9,7.9,0.0,RB
17619,21.4,21.7,0.0,TK
17623,9.4,11.5,1.0,LB
17624,9.2,7.9,0.0,LB
17627,39.3,17.4,0.0,RE
17628,34.0,10.7,0.0,RB
17629,46.2,13.8,0.0,RB
17630,11.9,18.1,0.0,LE
17631,23.0,20.2,1.0,TK
17632,20.9,21.4,1.0,TK
17633,19.4,22.5,1.0,TK
17634,41.7,17.9,0.0,RE
17635,36.5,22.0,0.0,RE
17637,26.5,3.5,1.0,P
17638,17.8,24.8,0.0,TK
17639,29.9,14.3,0.0,P
17641,11.4,4.9,1.0,LB
17644,23.0,2.3,1.0,P
17648,43.4,4.0,0.0,RB
17651,4.600000000000001,10.2,1.0,LB
17652,6.399999999999999,7.1,0.0,LB
17653,2.6999999999999993,14.0,0.0,LC
17656,25.8,3.5,0.0,P
17657,24.2,10.4,1.0,P
17658,40.8,1.2,0.0,RB
17660,39.1,21.2,0.0,RE
17661,29.3,4.3,0.0,P
17662,33.2,12.7,0.0,RB
17664,23.7,0.7,1.0,P
17665,27.3,8.1,0.0,P
17667,12.4,10.5,0.0,LB
17669,8.600000000000001,4.1,0.0,LB
17670,27.3,12.7,0.0,P
17671,24.2,10.5,0.0,P
17673,23.7,5.1,0.0,P
17674,26.0,2.8,1.0,P
17675,30.1,20.6,0.0,TK
17676,26.8,2.3,1.0,P
17677,31.9,1.8,0.0,RB
17678,23.9,1.0,1.0,P
17680,38.8,21.5,0.0,RE
17681,38.8,20.7,1.0,RE
17684,37.5,26.5,1.0,RW
17686,9.2,22.4,0.0,LW
17688,8.2,24.0,1.0,LW
17690,19.3,26.5,0.0,TK
17692,30.2,25.3,1.0,TK
17693,7.600000000000001,20.9,0.0,LW
17695,33.4,24.7,0.0,RE
17700,32.9,19.1,1.0,RE
17702,36.7,11.0,1.0,RB
17703,33.7,10.9,0.0,RB
17704,26.6,13.0,0.0,P
17708,31.1,2.2,1.0,RB
17712,32.2,28.0,0.0,T
17717,33.5,0.2,0.0,RB
17721,8.600000000000001,10.2,1.0,LB
17726,12.7,21.2,1.0,LE
17731,46.3,13.3,1.0,RB
17732,10.7,12.3,0.0,LB
17733,27.3,5.6,1.0,P
17734,45.7,13.0,0.0,RB
17736,26.1,26.1,1.0,TK
17738,31.4,9.7,1.0,RB
17739,8.2,19.6,0.0,LE
17740,48.0,1.8,1.0,RC
17741,48.2,0.7,0.0,RC
17742,17.9,24.8,0.0,TK
17743,6.600000000000001,18.7,1.0,LW
17744,48.3,4.9,1.0,RC
17746,20.6,0.7,1.0,P
17750,43.1,22.2,1.0,RW
17751,12.4,23.7,1.0,LW
17752,10.7,22.4,0.0,LW
17754,14.5,14.3,1.0,LE
17757,36.7,1.2,0.0,RB
17759,40.9,19.1,0.0,RE
17762,36.8,16.0,0.0,RE
17764,8.7,19.2,0.0,LE
17768,41.4,18.9,1.0,RE
17769,38.0,22.7,0.0,RE
17771,5.600000000000001,16.6,0.0,LE
17773,10.4,14.6,0.0,LE
17776,8.399999999999999,19.9,0.0,LE
17778,9.9,23.7,0.0,LW
17779,14.5,23.0,0.0,LE
17781,27.0,0.5,0.0,P
17782,19.9,23.7,0.0,TK
17783,24.7,1.5,0.0,P
17784,25.8,1.5,1.0,P
17785,24.4,1.0,1.0,P
17789,15.1,22.5,1.0,LE
17790,13.7,12.8,0.0,LB
17792,25.0,25.7,0.0,TK
17793,25.0,0.8,1.0,P
17794,22.7,4.1,0.0,P
17795,27.4,1.7,0.0,P
17796,41.3,18.3,0.0,RE
17797,35.8,13.8,0.0,RB
17798,8.399999999999999,19.6,1.0,LE
17799,17.0,8.2,0.0,LB
17800,30.9,3.0,0.0,P
17801,36.7,22.9,0.0,RE
17802,35.5,24.2,0.0,RE
17804,5.800000000000001,9.4,0.0,LB
17805,13.0,7.9,1.0,LB
17806,38.6,22.4,1.0,RE
17810,2.1999999999999993,6.6,0.0,LC
17811,24.8,9.5,1.0,P
17812,11.2,23.3,0.0,LW
17813,41.1,20.4,1.0,RW
17815,6.899999999999999,18.3,1.0,LE
17816,1.5,7.9,0.0,LC
17819,28.6,40.6,0.0,T
17821,23.0,4.9,0.0,P
17822,17.5,4.9,1.0,LB
17825,4.300000000000001,12.7,1.0,LB
17828,9.4,22.4,0.0,LW
17829,4.0,14.5,1.0,LE
17830,10.1,15.0,1.0,LE
17832,12.4,22.5,1.0,LE
17833,5.899999999999999,17.6,1.0,LW
17834,21.7,26.0,1.0,TK
17835,41.1,21.7,0.0,RW
17836,9.1,22.9,1.0,LW
17837,24.2,25.0,0.0,TK
17840,30.7,4.1,1.0,P
17843,9.6,20.6,1.0,LE
17844,14.2,24.8,0.0,LW
17847,31.1,8.9,0.0,RB
17848,38.0,22.4,1.0,RE
17850,38.5,22.4,0.0,RE
17851,34.7,24.0,0.0,RE
17852,6.800000000000001,20.9,0.0,LW
17853,9.1,19.9,0.0,LE
17856,25.0,12.5,1.0,P
17859,31.7,6.1,1.0,RB
17860,40.3,19.4,0.0,RE
17861,41.4,1.2,0.0,RB
17862,20.9,31.7,0.0,T
17864,32.1,2.5,0.0,RB
17865,36.0,21.7,0.0,RE
17867,38.3,15.8,0.0,RE
17870,9.1,7.1,1.0,LB
17871,43.4,17.4,0.0,RE
17872,16.0,22.9,1.0,LE
17873,14.2,22.5,1.0,LE
17874,41.9,16.8,1.0,RE
17875,16.5,22.9,1.0,LE
17876,42.9,18.7,1.0,RW
17877,6.899999999999999,19.1,1.0,LW
17878,40.8,17.9,0.0,RE
17879,5.899999999999999,20.9,1.0,LW
17880,34.7,22.0,1.0,RE
17881,41.9,17.4,1.0,RE
17882,25.0,6.4,1.0,P
17884,38.6,20.2,0.0,RE
17887,9.9,9.9,0.0,LB
17888,40.3,14.8,1.0,RE
17889,39.4,19.2,0.0,RE
17891,10.1,24.5,0.0,LW
17892,25.0,5.6,0.0,P
17893,25.8,15.8,0.0,P
17896,15.1,11.4,1.0,LB
17897,28.9,7.6,1.0,P
17901,24.0,5.8,0.0,P
17904,38.3,21.0,1.0,RE
17906,37.5,22.2,1.0,RE
17907,12.7,5.8,1.0,LB
17908,46.8,15.6,0.0,RW
17909,14.0,24.2,1.0,LE
17910,4.0,15.5,0.0,LW
17912,10.9,20.2,0.0,LE
17914,33.5,24.2,0.0,RE
17916,20.1,17.9,0.0,P
17917,41.7,0.5,0.0,RB
17918,15.1,16.6,0.0,LE
17919,24.7,22.4,1.0,TK
17921,38.6,11.5,0.0,RB
17923,7.600000000000001,18.7,0.0,LE
17925,19.3,23.8,1.0,TK
17926,2.3000000000000007,14.0,0.0,LC
17927,8.7,20.2,0.0,LE
17928,30.2,18.6,1.0,P
17930,6.399999999999999,17.3,1.0,LE
17931,40.9,18.6,0.0,RE
17932,6.300000000000001,16.1,0.0,LE
17933,16.5,12.7,1.0,LB
17934,14.3,14.3,0.0,LE
17936,34.4,17.8,1.0,RE
17939,17.5,12.2,0.0,LB
17941,15.6,7.6,0.0,LB
17942,12.2,13.8,0.0,LB
17944,47.3,11.4,0.0,RC
17947,9.9,15.1,0.0,LE
17948,12.5,16.1,0.0,LE
17950,5.600000000000001,14.8,1.0,LE
17951,39.6,20.4,0.0,RE
17956,14.7,14.5,1.0,LE
17957,26.8,27.8,1.0,T
17959,24.4,5.4,0.0,P
17965,24.0,25.0,0.0,TK
17966,43.1,20.4,0.0,RW
17968,29.4,21.4,0.0,TK
17970,44.0,16.4,1.0,RE
17972,29.9,1.8,0.0,P
17973,33.4,24.2,1.0,RE
17975,43.2,5.1,0.0,RB
17976,47.2,13.5,0.0,RC
17977,49.1,0.2,0.0,RC
17979,22.5,24.2,0.0,TK
17980,16.1,6.8,0.0,LB
17981,33.5,1.7,0.0,RB
17984,7.399999999999999,18.3,1.0,LE
17985,13.7,24.5,0.0,LW
17986,24.5,27.6,0.0,TK
17987,47.3,2.2,0.0,RC
17988,4.300000000000001,17.4,0.0,LW
17990,30.9,1.8,1.0,P
17991,40.4,11.2,0.0,RB
17992,33.7,1.0,0.0,RB
17995,5.5,2.5,0.0,LB
17996,37.0,1.0,0.0,RB
17998,21.9,4.8,0.0,P
17999,32.5,18.7,0.0,RE
18000,25.6,24.8,1.0,TK
18002,27.9,19.1,0.0,TK
18003,49.0,3.8,1.0,RC
18005,46.2,15.0,1.0,RW
18006,45.0,11.0,1.0,RB
18007,8.399999999999999,19.4,1.0,LE
18008,7.899999999999999,8.4,1.0,LB
18009,5.600000000000001,16.1,0.0,LE
18010,11.9,21.5,0.0,LE
18017,30.6,10.4,1.0,P
18018,40.9,10.9,1.0,RB
18020,36.3,4.6,1.0,RB
18021,30.8,16.8,1.0,P
18022,32.7,6.1,1.0,RB
18023,9.4,7.1,0.0,LB
18028,30.4,12.0,1.0,P
18035,12.0,11.4,0.0,LB
18037,40.4,23.0,1.0,RW
18038,25.0,3.8,1.0,P
18040,31.4,4.3,0.0,RB
18045,13.2,22.2,0.0,LE
18046,26.6,6.8,1.0,P
18047,25.0,11.4,0.0,P
18054,30.2,2.2,0.0,P
18055,18.6,25.0,0.0,TK
18057,35.0,15.1,0.0,RE
18061,17.8,13.7,1.0,LB
18066,43.6,0.7,1.0,RB
18070,8.100000000000001,11.8,0.0,LB
18072,33.0,18.1,1.0,RE
18073,14.8,14.8,1.0,LE
18074,20.2,14.8,1.0,P
18077,6.899999999999999,19.9,0.0,LW
18078,15.0,16.0,0.0,LE
18079,8.600000000000001,20.9,0.0,LW
18084,2.6999999999999993,11.8,0.0,LC
18085,29.1,5.1,0.0,P
18086,29.4,16.1,1.0,P
18089,38.8,21.0,0.0,RE
18095,45.4,23.8,0.0,RW
18096,24.0,20.4,0.0,TK
18100,10.4,19.1,0.0,LE
18101,28.1,5.4,1.0,P
18102,14.0,9.5,1.0,LB
18104,34.2,7.4,0.0,RB
18106,14.2,8.7,1.0,LB
18107,40.8,13.5,1.0,RB
18108,27.8,0.5,1.0,P
18109,26.3,14.5,1.0,P
18110,45.2,16.9,0.0,RW
18111,31.7,1.2,1.0,RB
18113,33.2,10.0,0.0,RB
18114,32.5,26.0,1.0,TK
18116,35.0,3.3,1.0,RB
18117,9.4,3.6,0.0,LB
18118,31.4,1.3,0.0,RB
18119,10.7,21.9,0.0,LE
18120,22.5,4.6,0.0,P
18122,26.0,0.2,1.0,P
18124,0.8999999999999986,1.8,0.0,LC
18125,39.6,4.1,0.0,RB
18128,8.100000000000001,18.6,0.0,LE
18129,10.2,3.0,0.0,LB
18130,42.7,19.4,0.0,RW
18132,10.2,4.5,1.0,LB
18136,17.6,0.5,0.0,LB
18137,8.899999999999999,14.1,1.0,LE
18140,29.3,2.6,0.0,P
18141,8.2,14.1,0.0,LE
18142,10.5,22.0,0.0,LW
18144,20.4,25.8,1.0,TK
18146,32.2,2.3,1.0,RB
18147,9.9,21.4,0.0,LW
18148,44.9,14.8,1.0,RE
18149,39.1,5.6,1.0,RB
18150,44.0,17.3,0.0,RE
18152,31.2,7.7,1.0,RB
18154,7.399999999999999,10.4,0.0,LB
18156,38.8,0.5,1.0,RB
18158,36.0,1.0,1.0,RB
18160,39.1,1.0,0.0,RB
18161,11.5,2.3,1.0,LB
18163,17.8,16.9,0.0,LE
18165,36.3,22.2,0.0,RE
18168,36.7,8.9,1.0,RB
18170,40.8,20.7,0.0,RW
18172,39.3,19.9,0.0,RE
18175,24.7,2.0,1.0,P
18176,15.3,13.7,1.0,LB
18177,14.2,2.3,0.0,LB
18179,41.6,19.2,0.0,RE
18181,21.2,5.9,0.0,P
18182,2.6999999999999993,16.6,1.0,LW
18183,40.4,15.3,0.0,RE
18184,22.5,27.3,0.0,TK
18185,47.7,3.1,1.0,RC
18187,9.6,19.7,0.0,LE
18188,30.1,0.2,1.0,P
18189,42.6,16.1,1.0,RE
18190,38.0,14.1,1.0,RE
18193,12.9,21.4,0.0,LE
18195,39.3,19.7,0.0,RE
18201,31.7,20.1,0.0,RE
18202,12.7,21.5,0.0,LE
18204,47.7,18.3,0.0,RW
18206,42.2,2.6,0.0,RB
18207,35.2,3.5,0.0,RB
